capacity,is_installed,is_renting,is_returning,is_virtual_station,last_reported,station_name,num_bikes_available,num_docks_available,region_id,rental_uris,short_name,station_id,vehicle_types_available
10.0,True,True,True,False,1770756680,**Jelbi S+U Hauptbahnhof/Ella-Trebe-Straße (MOA/HE),11,0,362,"{'android': 'https://app.nextbike.net/station?id=386185257', 'ios': 'https://app.nextbike.net/station?id=386185257', 'web': 'https://nxtb.it/p/386185257'}",13720,386185257,"[{'count': 11, 'vehicle_type_id': '196'}]"
8.0,True,True,True,False,1770756680,Jelbi Katharina-Paulus-Straße/Alt-Moabit (MOA/KA),8,0,362,"{'android': 'https://app.nextbike.net/station?id=386186497', 'ios': 'https://app.nextbike.net/station?id=386186497', 'web': 'https://nxtb.it/p/386186497'}",13721,386186497,"[{'count': 8, 'vehicle_type_id': '196'}]"
5.0,True,True,True,False,1770756680,Jelbi Bundesministerium der Finanzen (MIT/BF),2,3,362,"{'android': 'https://app.nextbike.net/station?id=386187433', 'ios': 'https://app.nextbike.net/station?id=386187433', 'web': 'https://nxtb.it/p/386187433'}",13722,386187433,"[{'count': 2, 'vehicle_type_id': '196'}]"
6.0,True,True,True,False,1770756680,Jelbi Zimmerstraße (MIT/ZI),1,5,362,"{'android': 'https://app.nextbike.net/station?id=386221269', 'ios': 'https://app.nextbike.net/station?id=386221269', 'web': 'https://nxtb.it/p/386221269'}",13724,386221269,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Schützenstraße (ALBA Berlin Trainingszentrum),1,3,362,"{'android': 'https://app.nextbike.net/station?id=389662838', 'ios': 'https://app.nextbike.net/station?id=389662838', 'web': 'https://nxtb.it/p/389662838'}",13727,389662838,"[{'count': 1, 'vehicle_type_id': '196'}]"
12.0,True,True,True,True,1770756680,S Greifswalder Straße (Südwest),8,4,362,"{'android': 'https://app.nextbike.net/station?id=3928318', 'ios': 'https://app.nextbike.net/station?id=3928318', 'web': 'https://nxtb.it/p/3928318'}",1542,3928318,"[{'count': 7, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Bürgeramt Lichtenberg,2,2,362,"{'android': 'https://app.nextbike.net/station?id=39329851', 'ios': 'https://app.nextbike.net/station?id=39329851', 'web': 'https://nxtb.it/p/39329851'}",1254,39329851,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Teufelsseechaussee (Parkplatz),2,2,362,"{'android': 'https://app.nextbike.net/station?id=394612640', 'ios': 'https://app.nextbike.net/station?id=394612640', 'web': 'https://nxtb.it/p/394612640'}",13733,394612640,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Bohnsdorfer Bockwindmühle,1,3,362,"{'android': 'https://app.nextbike.net/station?id=394942144', 'ios': 'https://app.nextbike.net/station?id=394942144', 'web': 'https://nxtb.it/p/394942144'}",13734,394942144,"[{'count': 1, 'vehicle_type_id': '196'}]"
12.0,True,True,True,False,1770756680,Jelbi Jägerstraße/Friedrichstraße (MIT/JA),2,10,362,"{'android': 'https://app.nextbike.net/station?id=3992565', 'ios': 'https://app.nextbike.net/station?id=3992565', 'web': 'https://nxtb.it/p/3992565'}",1202,3992565,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Wilhelmstrand (Fähre),0,4,362,"{'android': 'https://app.nextbike.net/station?id=406144572', 'ios': 'https://app.nextbike.net/station?id=406144572', 'web': 'https://nxtb.it/p/406144572'}",13740,406144572,[]
4.0,True,True,True,True,1770756680,Jungfernheideweg (Strandbad Jungfernheide),0,4,362,"{'android': 'https://app.nextbike.net/station?id=406654032', 'ios': 'https://app.nextbike.net/station?id=406654032', 'web': 'https://nxtb.it/p/406654032'}",13742,406654032,[]
4.0,True,True,True,True,1770756680,Forckenbeckstraße (Sommerbad Wilmersdorf),0,4,362,"{'android': 'https://app.nextbike.net/station?id=406655176', 'ios': 'https://app.nextbike.net/station?id=406655176', 'web': 'https://nxtb.it/p/406655176'}",13743,406655176,[]
4.0,True,True,True,True,1770756680,Gertrudstraße (Strandbad Orankesee),1,3,362,"{'android': 'https://app.nextbike.net/station?id=406657150', 'ios': 'https://app.nextbike.net/station?id=406657150', 'web': 'https://nxtb.it/p/406657150'}",13744,406657150,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Wolfshagener Straße (Sommerbad Pankow),0,4,362,"{'android': 'https://app.nextbike.net/station?id=406662686', 'ios': 'https://app.nextbike.net/station?id=406662686', 'web': 'https://nxtb.it/p/406662686'}",13747,406662686,[]
4.0,True,True,True,True,1770756680,Rixdorfer Straße (Sommerbad Mariendorf),0,4,362,"{'android': 'https://app.nextbike.net/station?id=406666889', 'ios': 'https://app.nextbike.net/station?id=406666889', 'web': 'https://nxtb.it/p/406666889'}",13750,406666889,[]
4.0,True,True,True,True,1770756680,Sportpromenade (Strandbad Grünau),0,4,362,"{'android': 'https://app.nextbike.net/station?id=406669285', 'ios': 'https://app.nextbike.net/station?id=406669285', 'web': 'https://nxtb.it/p/406669285'}",13752,406669285,[]
4.0,True,True,True,True,1770756680,Studierenden-Wohnheim Aristotelessteig,2,2,362,"{'android': 'https://app.nextbike.net/station?id=416325065', 'ios': 'https://app.nextbike.net/station?id=416325065', 'web': 'https://nxtb.it/p/416325065'}",13763,416325065,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Wohnheim Coppistraße Hans und Hilde Coppi (Süd),0,4,362,"{'android': 'https://app.nextbike.net/station?id=416331272', 'ios': 'https://app.nextbike.net/station?id=416331272', 'web': 'https://nxtb.it/p/416331272'}",13767,416331272,[]
4.0,True,True,True,True,1770756680,Dietlindestraße (Nibelungenpark),1,3,362,"{'android': 'https://app.nextbike.net/station?id=419297092', 'ios': 'https://app.nextbike.net/station?id=419297092', 'web': 'https://nxtb.it/p/419297092'}",13776,419297092,"[{'count': 1, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi S+U Lichtenberg (RUM/LIB),0,10,362,"{'android': 'https://app.nextbike.net/station?id=42212268', 'ios': 'https://app.nextbike.net/station?id=42212268', 'web': 'https://nxtb.it/p/42212268'}",1303,42212268,[]
4.0,True,True,True,True,1770756680,Müller-Breslau-Straße (Schleusenkrug),0,4,362,"{'android': 'https://app.nextbike.net/station?id=425496859', 'ios': 'https://app.nextbike.net/station?id=425496859', 'web': 'https://nxtb.it/p/425496859'}",13785,425496859,[]
7.0,True,True,True,False,1770756680,Jelbi Neustädtischer Kirchplatz (MIT/NK),0,7,362,"{'android': 'https://app.nextbike.net/station?id=426725171', 'ios': 'https://app.nextbike.net/station?id=426725171', 'web': 'https://nxtb.it/p/426725171'}",13790,426725171,[]
10.0,True,True,True,True,1770756680,S Olympiastadion (Flatowallee/Jesse-Owens-Allee),0,10,362,"{'android': 'https://app.nextbike.net/station?id=429806219', 'ios': 'https://app.nextbike.net/station?id=429806219', 'web': 'https://nxtb.it/p/429806219'}",13805,429806219,[]
4.0,True,True,True,True,1770756680,Zentraler Festplatz Berlin (Kurt-Schumacher-Damm),0,4,362,"{'android': 'https://app.nextbike.net/station?id=436354196', 'ios': 'https://app.nextbike.net/station?id=436354196', 'web': 'https://nxtb.it/p/436354196'}",13809,436354196,[]
4.0,True,True,True,True,1770756680,Wattstraße/Fritz-Kirsch-Zeile,1,3,362,"{'android': 'https://app.nextbike.net/station?id=443279611', 'ios': 'https://app.nextbike.net/station?id=443279611', 'web': 'https://nxtb.it/p/443279611'}",13820,443279611,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hönower Wiesenweg/Blockdammweg,0,4,362,"{'android': 'https://app.nextbike.net/station?id=443596626', 'ios': 'https://app.nextbike.net/station?id=443596626', 'web': 'https://nxtb.it/p/443596626'}",13822,443596626,[]
4.0,True,True,True,True,1770756680,Sangeallee/Wallensteinstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=444906608', 'ios': 'https://app.nextbike.net/station?id=444906608', 'web': 'https://nxtb.it/p/444906608'}",13831,444906608,[]
4.0,True,True,True,True,1770756680,Elisabeth-Abegg-Straße (Zollpackhof),0,4,362,"{'android': 'https://app.nextbike.net/station?id=448910192', 'ios': 'https://app.nextbike.net/station?id=448910192', 'web': 'https://nxtb.it/p/448910192'}",13843,448910192,[]
4.0,True,True,True,True,1770756680,Müggelschlößchenweg/Erwin-Bock-Straße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=448917622', 'ios': 'https://app.nextbike.net/station?id=448917622', 'web': 'https://nxtb.it/p/448917622'}",13845,448917622,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Erwin-Bock-Straße (7-9),0,4,362,"{'android': 'https://app.nextbike.net/station?id=448918780', 'ios': 'https://app.nextbike.net/station?id=448918780', 'web': 'https://nxtb.it/p/448918780'}",13846,448918780,[]
4.0,True,True,True,True,1770756680,EDEKA Zahl (Dovestraße),4,0,362,"{'android': 'https://app.nextbike.net/station?id=44940886', 'ios': 'https://app.nextbike.net/station?id=44940886', 'web': 'https://nxtb.it/p/44940886'}",1268,44940886,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Ungefroren (Fischerinsel),1,3,362,"{'android': 'https://app.nextbike.net/station?id=44941212', 'ios': 'https://app.nextbike.net/station?id=44941212', 'web': 'https://nxtb.it/p/44941212'}",1269,44941212,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Schatz (Sprengelstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=44941287', 'ios': 'https://app.nextbike.net/station?id=44941287', 'web': 'https://nxtb.it/p/44941287'}",1271,44941287,[]
4.0,True,True,True,True,1770756680,EDEKA Neue Kantstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=44941582', 'ios': 'https://app.nextbike.net/station?id=44941582', 'web': 'https://nxtb.it/p/44941582'}",1277,44941582,[]
4.0,True,True,True,True,1770756680,EDEKA Wittenbergplatz,4,0,362,"{'android': 'https://app.nextbike.net/station?id=44941685', 'ios': 'https://app.nextbike.net/station?id=44941685', 'web': 'https://nxtb.it/p/44941685'}",1278,44941685,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Barnimstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=44941739', 'ios': 'https://app.nextbike.net/station?id=44941739', 'web': 'https://nxtb.it/p/44941739'}",1279,44941739,[]
4.0,True,True,True,True,1770756680,EDEKA Straßburger Straße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=44941758', 'ios': 'https://app.nextbike.net/station?id=44941758', 'web': 'https://nxtb.it/p/44941758'}",1280,44941758,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Martin-Luther-Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=44941801', 'ios': 'https://app.nextbike.net/station?id=44941801', 'web': 'https://nxtb.it/p/44941801'}",1281,44941801,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Ofener Straße/Glasgower Straße (Mobilitätsstation),2,2,362,"{'android': 'https://app.nextbike.net/station?id=453885142', 'ios': 'https://app.nextbike.net/station?id=453885142', 'web': 'https://nxtb.it/p/453885142'}",13854,453885142,"[{'count': 2, 'vehicle_type_id': '196'}]"
10.0,True,True,True,True,1770756680,Max-Schmeling-Halle,6,4,362,"{'android': 'https://app.nextbike.net/station?id=4538956', 'ios': 'https://app.nextbike.net/station?id=4538956', 'web': 'https://nxtb.it/p/4538956'}",1547,4538956,"[{'count': 6, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Glasgower Straße/Ofener Straße (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=454092028', 'ios': 'https://app.nextbike.net/station?id=454092028', 'web': 'https://nxtb.it/p/454092028'}",13855,454092028,[]
4.0,True,True,True,True,1770756680,Aristotelessteig (12),0,4,362,"{'android': 'https://app.nextbike.net/station?id=461368871', 'ios': 'https://app.nextbike.net/station?id=461368871', 'web': 'https://nxtb.it/p/461368871'}",13862,461368871,[]
4.0,True,True,True,True,1770756680,Aristotelessteig (6),1,3,362,"{'android': 'https://app.nextbike.net/station?id=461369137', 'ios': 'https://app.nextbike.net/station?id=461369137', 'web': 'https://nxtb.it/p/461369137'}",13863,461369137,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Fürstenwalder Damm/Müggelseedamm,1,3,362,"{'android': 'https://app.nextbike.net/station?id=461931724', 'ios': 'https://app.nextbike.net/station?id=461931724', 'web': 'https://nxtb.it/p/461931724'}",13864,461931724,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Seebad Wendenschloss,0,3,362,"{'android': 'https://app.nextbike.net/station?id=466038421', 'ios': 'https://app.nextbike.net/station?id=466038421', 'web': 'https://nxtb.it/p/466038421'}",13867,466038421,[]
4.0,True,True,True,False,1770756680,Jelbi Allerstraße/Weisestraße (NEU/AW),7,0,362,"{'android': 'https://app.nextbike.net/station?id=468796894', 'ios': 'https://app.nextbike.net/station?id=468796894', 'web': 'https://nxtb.it/p/468796894'}",13872,468796894,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 6, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi Kienitzer Straße/Hermannstraße (NEU/KH),0,10,362,"{'android': 'https://app.nextbike.net/station?id=468797167', 'ios': 'https://app.nextbike.net/station?id=468797167', 'web': 'https://nxtb.it/p/468797167'}",13873,468797167,[]
4.0,True,True,True,False,1770756680,VRAO 434 - Glasgower Straße/Dubliner Straße (Abstellfläche Mikromobilität),0,4,362,"{'android': 'https://app.nextbike.net/station?id=476028397', 'ios': 'https://app.nextbike.net/station?id=476028397', 'web': 'https://nxtb.it/p/476028397'}",13881,476028397,[]
4.0,True,True,True,True,1770756680,Storkower Straße/Einsteinstraße,3,1,362,"{'android': 'https://app.nextbike.net/station?id=476029527', 'ios': 'https://app.nextbike.net/station?id=476029527', 'web': 'https://nxtb.it/p/476029527'}",13882,476029527,"[{'count': 3, 'vehicle_type_id': '196'}]"
6.0,True,True,True,False,1770756680,VRAO 426 - Bristolstraße/Dubliner Straße (Abstellfläche Mikromobilität),0,6,362,"{'android': 'https://app.nextbike.net/station?id=487185430', 'ios': 'https://app.nextbike.net/station?id=487185430', 'web': 'https://nxtb.it/p/487185430'}",13891,487185430,[]
8.0,True,True,True,False,1770756680,Jelbi Rummelsburger Platz (FHA/RP),6,2,362,"{'android': 'https://app.nextbike.net/station?id=491320705', 'ios': 'https://app.nextbike.net/station?id=491320705', 'web': 'https://nxtb.it/p/491320705'}",13898,491320705,"[{'count': 6, 'vehicle_type_id': '196'}]"
14.0,True,True,True,False,1770756680,Jelbi Mühlenstraße/ Hedwig-Wachenheim-Straße (FHA/MH),8,6,362,"{'android': 'https://app.nextbike.net/station?id=491321605', 'ios': 'https://app.nextbike.net/station?id=491321605', 'web': 'https://nxtb.it/p/491321605'}",13900,491321605,"[{'count': 2, 'vehicle_type_id': '150'}, {'count': 6, 'vehicle_type_id': '196'}]"
7.0,True,True,True,False,1770756680,Jelbi Mühlenstraße/ Mildred-Harnack-Straße (FHA/MM),6,1,362,"{'android': 'https://app.nextbike.net/station?id=491502408', 'ios': 'https://app.nextbike.net/station?id=491502408', 'web': 'https://nxtb.it/p/491502408'}",13899,491502408,"[{'count': 5, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
6.0,True,True,True,True,1770756680,Kiefholzstraße/Eichbuschallee,0,6,362,"{'android': 'https://app.nextbike.net/station?id=491523258', 'ios': 'https://app.nextbike.net/station?id=491523258', 'web': 'https://nxtb.it/p/491523258'}",13903,491523258,[]
6.0,True,True,True,False,1770756680,Jelbi Tamara-Danz-Straße/ Wanda-Kallenbach-Straße (FHA/TW),1,5,362,"{'android': 'https://app.nextbike.net/station?id=496650569', 'ios': 'https://app.nextbike.net/station?id=496650569', 'web': 'https://nxtb.it/p/496650569'}",13902,496650569,"[{'count': 1, 'vehicle_type_id': '196'}]"
6.0,True,True,True,False,1770756680,Jelbi Gabriel-Max-Straße/ Wühlischstraße (FHA/GA),1,5,362,"{'android': 'https://app.nextbike.net/station?id=496653623', 'ios': 'https://app.nextbike.net/station?id=496653623', 'web': 'https://nxtb.it/p/496653623'}",13911,496653623,"[{'count': 1, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi Grünberger Straße/ Warschauer Straße (FHA/GW),5,4,362,"{'android': 'https://app.nextbike.net/station?id=496654791', 'ios': 'https://app.nextbike.net/station?id=496654791', 'web': 'https://nxtb.it/p/496654791'}",13912,496654791,"[{'count': 5, 'vehicle_type_id': '196'}]"
10.0,True,True,True,True,1770756680,Marienpark (Fahrradständer),1,9,362,"{'android': 'https://app.nextbike.net/station?id=500101788', 'ios': 'https://app.nextbike.net/station?id=500101788', 'web': 'https://nxtb.it/p/500101788'}",13916,500101788,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Jelbi Felixstraße/Götzstraße (TEM/FEL),0,4,362,"{'android': 'https://app.nextbike.net/station?id=518700574', 'ios': 'https://app.nextbike.net/station?id=518700574', 'web': 'https://nxtb.it/p/518700574'}",13927,518700574,[]
4.0,True,True,True,True,1770756680,Uber Platz (Mühlenstraße),3,1,362,"{'android': 'https://app.nextbike.net/station?id=521313230', 'ios': 'https://app.nextbike.net/station?id=521313230', 'web': 'https://nxtb.it/p/521313230'}",13929,521313230,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Uber Platz (Nord-Ost),0,4,362,"{'android': 'https://app.nextbike.net/station?id=521314497', 'ios': 'https://app.nextbike.net/station?id=521314497', 'web': 'https://nxtb.it/p/521314497'}",13930,521314497,[]
7.0,True,True,True,True,1770756680,U Prinzenstraße (Süd),2,4,362,"{'android': 'https://app.nextbike.net/station?id=5314804', 'ios': 'https://app.nextbike.net/station?id=5314804', 'web': 'https://nxtb.it/p/5314804'}",1437,5314804,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Jelbi Grabensprung (BIE/GR),0,4,362,"{'android': 'https://app.nextbike.net/station?id=55402163', 'ios': 'https://app.nextbike.net/station?id=55402163', 'web': 'https://nxtb.it/p/55402163'}",1358,55402163,[]
4.0,True,True,True,False,1770756680,Jelbi Schloßstraße/Markelstraße (STE/MA),0,4,362,"{'android': 'https://app.nextbike.net/station?id=568521681', 'ios': 'https://app.nextbike.net/station?id=568521681', 'web': 'https://nxtb.it/p/568521681'}",13947,568521681,[]
